@relation 'DS - 2011-weka.filters.unsupervised.attribute.Remove-R1-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-do-not-check-capabilities-weka.filters.unsupervised.attribute.InterquartileRange-Rfirst-last-O3.0-E6.0-P-do-not-check-capabilities-weka.filters.unsupervised.attribute.Remove-R41,43,45,49,51,53-55,59-60,62,65,75-76,81,85-86-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C29-Llast-weka.filters.unsupervised.instance.RemoveWithValues-S0.0-C30-Llast-weka.filters.unsupervised.attribute.Remove-R29-69-weka.filters.unsupervised.attribute.Normalize-S1.0-T0.0'

@attribute '\%NoCar&LowStoreAccess' numeric
@attribute GroceryStore/1000pop numeric
@attribute SuperCenter&ClubStore/1000pop numeric
@attribute FastFoodRestaurant/1000pop numeric
@attribute FullServiceRestaurant/1000pop numeric
@attribute Fruit&Veg-Lbs/Household numeric
@attribute SweetSnacks-Lbs/Household numeric
@attribute Soda-Gals/Household numeric
@attribute Meat&Poultry-Lbs/Household numeric
@attribute SolidFats-Lbs/Household numeric
@attribute PreparedFood-Lbs/Household numeric
@attribute 'FoodInsecurity(-1,0,1)' numeric
@attribute DiabetesAdultRate numeric
@attribute ObesityAdultRate numeric
@attribute '\%AdultPhysicalActivity' numeric
@attribute MedianHouseHoldIncome numeric
@attribute PovertyRate numeric
@attribute '\%WhitePop' numeric
@attribute '\%BlackPop' numeric
@attribute '\%HispanicPop' numeric
@attribute '\%AsianPop' numeric
@attribute '\%LowIncome&LowStoreAccess' numeric
@attribute FastFoodExpendituresPerCapita numeric
@attribute RestaurantExpendituresPerCapita numeric
@attribute '\%LocalFarmsSales' numeric
@attribute '\%HighschoolersPhysicalActivity' numeric
@attribute Recreation&FitnessFacilities numeric
@attribute STATE_NUM numeric

@data
0.016393,0.295269,0.180115,0.794799,0.705012,0.195402,0.485714,1,0.558824,0.25,0.444444,1,0.694215,0.515695,0,0.318986,0.451705,0.943696,0.032828,0.094118,0.206897,0.016457,0.560256,0.494253,0.162393,0.590674,0.150407,47
0,0.375585,0,0.297977,0.289729,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,1,0.677686,0.578475,0,0.381562,0.619318,0.931457,0.068182,0.086275,0.068966,0,0.560256,0.494253,0.132479,0.590674,0.111603,47
0.193443,0.090542,0,0.32325,0.279381,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,1,0.652893,0.695067,0,0.33238,0.389205,0.924113,0.058081,0.047059,0.517241,0.10654,0.560256,0.494253,0.230769,0.590674,0,47
0,0.153798,0.197016,0.645172,0.269909,0.195402,0.485714,1,0.558824,0.25,0.444444,1,0.768595,0.623318,0,0.330078,0.338068,0.95104,0.055556,0.039216,0.172414,0.000866,0.560256,0.494253,0.132479,0.590674,0.274202,47
0,0.208882,0.099103,0.391284,0.25662,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,1,0.661157,0.529148,0,0.543628,0.318182,0.865361,0.166667,0.117647,0.310345,0,0.560256,0.494253,0.183761,0.590674,0.23448,47
0.085246,0.184057,0,0.29205,0.173535,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,1,0.619835,0.73991,0,0.431435,0.136364,0.73317,0.477273,0.062745,0.172414,0.048073,0.560256,0.494253,0.149573,0.590674,0.109383,47
0,0.459359,0,0.18222,0.354354,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,1,0.68595,0.654709,0,0.298369,0.403409,0.835985,0.260101,0.098039,0.034483,0,0.560256,0.494253,0.076923,0.590674,0.272993,47
0.059016,0.200045,0,0.357096,0.257195,0.195402,0.485714,1,0.558824,0.25,0.444444,1,0.85124,0.61435,0,0.257856,0.366477,0.952264,0.015152,0.117647,0.034483,0.045041,0.560256,0.494253,0.435897,0.590674,0,47
0.036066,0,0,0,0,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,1,0.68595,0.618834,0,0.211127,0.309659,0.986536,0.010101,0.023529,0.034483,0.022521,0.560256,0.494253,0.068376,0.590674,0.387712,47
0.019672,0.384495,0.378877,0.387174,0.26238,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,1,0.570248,0.699552,0,0.239661,0.698864,0.853121,0.078283,0.309804,0.206897,0.019922,0.560256,0.494253,0.111111,0.590674,0.105462,47
0,0.202267,0.388658,0.607788,0.370573,0.195402,0.485714,1,0.558824,0.25,0.444444,1,0.644628,0.542601,0,0.35199,0.528409,0.906977,0.10101,0.086275,0.275862,0,0.560256,0.494253,0.15812,0.590674,0.2344,47
0.386885,0.284863,0,0.169501,0.30215,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,1,0.578512,0.560538,0,0.199991,0.835227,0.889841,0.189394,0.035294,0.103448,0.303162,0.560256,0.494253,0.128205,0.590674,0,47
0.022951,0.177605,0.455027,0.464991,0.301414,0.195402,0.485714,1,0.558824,0.25,0.444444,1,0.595041,0.600897,0,0.229653,0.392045,0.859241,0.184343,0.062745,0.793103,0.054136,0.560256,0.494253,0.111111,0.590674,0,47
0.029508,0.189121,0,0.393862,0.255307,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,1,0.628099,0.591928,0,0.203422,0.34375,0.95104,0.045455,0.058824,0.103448,0.026418,0.560256,0.494253,0.24359,0.590674,0.252884,47
0,0.177279,0.141935,0.507649,0.277783,0.333333,0.342857,0.594595,0.632353,0.25,0.388889,1,0.561983,0.654709,0,0.611215,0.332386,0.866585,0.176768,0.098039,0.275862,0.000866,0.560256,0.494253,0.205128,0.590674,0.197541,47
0.154098,0.14559,0.266431,0.272265,0.208574,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.578512,0.493274,0.553488,0.396837,0.349432,0.542228,0.560606,0.556863,0.206897,0.192724,0.711611,0.457471,0.15812,0.756477,0.074162,47
0.088525,0.142932,0.366192,0.501783,0.203979,0.011494,0,0.459459,0.558824,0,0,1,0.471074,0.569507,0.553488,0.279918,0.855114,0.587515,0.363636,0.705882,0.275862,0.067129,0.711611,0.457471,0.188034,0.756477,0.203863,47
0.003279,0.145567,0,0.317592,0.655034,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.603306,0.426009,0.553488,0.325172,0.389205,0.664627,0.040404,0.882353,0.862069,0.002165,0.711611,0.457471,0.260684,0.756477,0.259526,47
0.252459,0,0,0.315884,0.05119,0.011494,0,0.459459,0.558824,0,0,1,0.545455,0.461883,0.553488,0.488111,0.144886,0.880049,0.035354,0.282353,0.034483,0.260286,0.711611,0.457471,0.064103,0.756477,0,47
0.27541,0.177131,0,0.553336,0.187881,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.512397,0.479821,0.553488,0.459592,0.161932,0.608323,0.237374,0.854902,0.137931,0.120832,0.711611,0.457471,0.106838,0.756477,0.157901,47
0.108197,0.305803,0,0.545882,0.235899,0.011494,0,0.459459,0.558824,0,0,1,0.595041,0.457399,0.553488,0.196454,0.536932,0.790698,0.093434,0.458824,0.241379,0.110004,0.711611,0.457471,0.081197,0.756477,0,47
0.04918,0.110261,0.217301,0.474399,0.233906,0.011494,0,0.459459,0.558824,0,0,1,0.603306,0.533632,0.553488,0.455484,0.528409,0.44186,0.5,0.768627,0.931034,0.030749,0.711611,0.457471,0.175214,0.756477,0.166339,47
0.222951,0.265482,0,0.157969,0.230395,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.520661,0.381166,0.553488,0.341455,0.582386,0.77601,0.065657,0.576471,0.068966,0.249459,0.711611,0.457471,0.102564,0.756477,0,47
0.04918,0.193373,0.330283,0.621334,0.223755,0.011494,0,0.459459,0.558824,0,0,1,0.487603,0.515695,0.553488,0.306239,0.210227,0.607099,0.616162,0.223529,0.241379,0.039411,0.711611,0.457471,0.094017,0.756477,0.229839,47
0.163934,0.21614,0.395537,0.587925,0.381102,0.011494,0,0.459459,0.558824,0,0,1,0.495868,0.381166,0.553488,0.317496,0.241477,0.712362,0.098485,0.713725,0.206897,0.182763,0.711611,0.457471,0.076923,0.756477,0.220199,47
0.216393,0.427681,0,0.296895,0.412396,0.011494,0,0.459459,0.558824,0,0,1,0.61157,0.479821,0.553488,0.355872,0.321023,0.620563,0.340909,0.658824,0.068966,0.151148,0.711611,0.457471,0.094017,0.756477,0.254167,47
0.104918,0.177384,0,0.474965,0.171044,0.011494,0,0.459459,0.558824,0,0,1,0.487603,0.506726,0.553488,0.335766,0.573864,0.865361,0.042929,0.313725,0.137931,0.180598,0.711611,0.457471,0.081197,0.756477,0.158126,48
0.013115,0.094296,0,0.392761,0.145482,0.011494,0,0.459459,0.558824,0,0,1,0.570248,0.520179,0.553488,0.289745,0.289773,0.5153,0.434343,0.839216,0.206897,0.019056,0.711611,0.457471,0.269231,0.756477,0.168118,48
0.547541,0.377366,0,0.449085,0.436655,0.011494,0,0.459459,0.558824,0,0,1,0.578512,0.470852,0.553488,0.471211,0.394886,0.867809,0.035354,0.32549,0.034483,0.55262,0.711611,0.457471,0.038462,0.756477,0,48
0.081967,0.281526,0.515196,0.3111,0.279221,0.011494,0,0.459459,0.558824,0,0,1,0.61157,0.538117,0.553488,0.258789,0.519886,0.724602,0.474747,0.101961,0.034483,0.085318,0.711611,0.457471,0.179487,0.756477,0,48
0.213115,0.409634,0,0.414362,0.268596,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.471074,0.484305,0.553488,0.705078,0.454545,0.646267,0.270202,0.658824,0.310345,0.131226,0.711611,0.457471,0.17094,0.756477,0.146065,48
0.072131,0.147188,0.314248,0.437904,0.198699,0.011494,0,0.459459,0.558824,0,0,1,0.46281,0.55157,0.553488,0.251686,0.088068,0.575275,0.371212,0.745098,0.137931,0.08835,0.711611,0.457471,0.179487,0.756477,0.087472,48
0,0.156614,0,0.372758,0.785288,0.011494,0,0.459459,0.558824,0,0,1,0.454545,0.466368,0.553488,0.217493,0.451705,0.504284,0.393939,0.92549,0.241379,0.012126,0.711611,0.457471,0.034188,0.756477,0.279223,48
0.409836,0.318568,0,0.252741,0.122873,0.011494,0,0.459459,0.558824,0,0,1,0.479339,0.515695,0.553488,0.440389,0.664773,0.905753,0.025253,0.192157,0.034483,0.470333,0.711611,0.457471,0.102564,0.756477,0,48
0.065574,0.278003,0,0.413547,0.536135,0.011494,0,0.459459,0.558824,0,0,1,0.545455,0.399103,0.553488,0.174497,0.65625,0.774786,0.065657,0.576471,0.103448,0.308792,0.711611,0.457471,0.055556,0.756477,0.247821,48
0.101639,0.397575,0,0.946269,0.613386,0.011494,0,0.459459,0.558824,0,0,1,0.586777,0.466368,0.553488,0.185167,0.34375,0.581395,0.164141,0.988235,0.068966,0.073192,0.711611,0.457471,0.017094,0.756477,0.708825,48
0.445902,0.28758,0,0.650246,0.288394,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.61157,0.484305,0.553488,0.304885,0.534091,0.528764,0.348485,0.945098,0.137931,0.213079,0.711611,0.457471,0.081197,0.756477,0.410174,48
0.163934,0.262876,0,0.312836,0.304177,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.561983,0.41704,0.553488,0.230767,0.619318,0.680539,0.020202,0.956863,0.172414,0.299697,0.711611,0.457471,0.149573,0.756477,0.156224,48
0.016393,0.184332,0.393551,0.310766,0.402887,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.636364,0.502242,0.553488,0.459352,0.590909,0.758874,0.083333,0.560784,0.206897,0.032049,0.711611,0.457471,0.15812,0.756477,0.16432,48
0.042623,0.081289,0.208264,0.377279,0.137956,0.011494,0,0.459459,0.558824,0,0,1,0.371901,0.484305,0.553488,0.438328,0.366477,0.53978,0.477273,0.52549,0.586207,0.076223,0.711611,0.457471,0.119658,0.756477,0.115942,48
0.209836,0,0,0.261541,0,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.553719,0.479821,0.553488,0.245485,0.241477,0.820073,0.189394,0.223529,0.034483,0.142919,0.711611,0.457471,0.098291,0.756477,0,48
0.4,0.322074,0,0.574926,0.347831,0.011494,0,0.459459,0.558824,0,0,1,0.561983,0.439462,0.553488,0.241934,0.252841,0.779682,0.073232,0.552941,0.103448,0.362928,0.711611,0.457471,0.094017,0.756477,0.229686,48
0.003279,0.140515,0.105883,0.398377,0.207225,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.38843,0.547085,0.553488,0.666958,0.204545,0.583843,0.244949,0.901961,0.172414,0.002165,0.711611,0.457471,0.17094,0.756477,0.191574,48
0.095082,0.166338,0.42616,0.593852,0.372112,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.429752,0.461883,0.553488,0.319302,0.602273,0.753978,0.030303,0.694118,0.206897,0.114335,0.711611,0.457471,0.128205,0.756477,0.237247,48
0.242623,0.143636,0.459996,0.384602,0.166203,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.495868,0.399103,0.553488,0.333163,0.244318,0.790698,0.194444,0.294118,0.137931,0.157644,0.711611,0.457471,0.132479,0.756477,0.064021,48
0.190164,0.89696,0,0.35581,0.115321,0.011494,0,0.459459,0.558824,0,0,1,0.595041,0.443946,0.553488,0.235613,0.278409,0.659731,0.090909,0.92549,0.068966,0.279775,0.711611,0.457471,0.047009,0.756477,0,48
0.045902,0.107037,0,0.318448,0.206423,0.011494,0,0.459459,0.558824,0,0,1,0.487603,0.430493,0.553488,0.310739,0.534091,0.762546,0.138889,0.521569,0.068966,0.067562,0.711611,0.457471,0.136752,0.756477,0,48
0.321311,0.188162,0,0.373203,0.14515,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.53719,0.542601,0.553488,0.33065,0.306818,0.636475,0.441919,0.447059,0.103448,0.245561,0.711611,0.457471,0.153846,0.756477,0.223645,48
0.003279,0.199828,0.266647,0.492951,0.313115,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.504132,0.457399,0.553488,0.583434,0.892045,0.523868,0.353535,0.839216,0.965517,0.006496,0.711611,0.457471,0.320513,0.756477,0.178134,48
0.098361,0.162217,0,0.514791,0.333695,0.011494,0,0.459459,0.558824,0,0,1,0.586777,0.560538,0.553488,0.386859,0.505682,0.648715,0.15404,0.788235,0.172414,0.052404,0.711611,0.457471,0.051282,0.756477,0,48
0.065574,0.169783,0.383811,0.49324,0.285057,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.446281,0.349776,0.553488,0.398612,0.758523,0.767442,0.141414,0.396078,0.241379,0.045041,0.711611,0.457471,0.153846,0.756477,0.249283,48
0,0.191791,0.387924,0.76881,0.354299,0.011494,0,0.459459,0.558824,0,0,1,0.553719,0.542601,0.553488,0.400464,0.3125,0.570379,0.502525,0.521569,0.310345,0,0.711611,0.457471,0.179487,0.756477,0.16197,48
0.718033,0.183349,0,0.272743,0.106078,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.520661,0.520179,0.553488,0.349642,0.235795,0.5459,0.444444,0.72549,0.137931,0.535297,0.711611,0.457471,0.149573,0.756477,0.081722,48
0.147541,0.438647,0,0.696017,0.338377,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.578512,0.426009,0.553488,0.281453,0.485795,0.865361,0.015152,0.380392,0.068966,0.233434,0.711611,0.457471,0.136752,0.756477,0,48
0.514754,0.572176,0,0.851149,0.551728,0.011494,0,0.459459,0.558824,0,0,1,0.561983,0.470852,0.553488,0.223107,0.394886,0.692778,0.146465,0.694118,0.103448,0.525769,0.711611,0.457471,0.025641,0.756477,0,48
0.111475,0.25095,0,0.407241,0.149588,0.011494,0,0.459459,0.558824,0,0,1,0.561983,0.497758,0.553488,0.47097,0.551136,0.855569,0.174242,0.156863,0.172414,0.161109,0.711611,0.457471,0.294872,0.756477,0.081347,48
0.085246,0.223776,0.238882,0.377265,0.208586,0.011494,0,0.459459,0.558824,0,0,1,0.619835,0.565022,0.553488,0.388785,0.338068,0.607099,0.560606,0.341176,0.172414,0.051537,0.711611,0.457471,0.153846,0.756477,0.033247,48
0.068852,0.688012,0,0.545847,0.530739,0.011494,0,0.459459,0.558824,0,0,1,0.669421,0.466368,0.553488,0.205198,0.514205,0.643819,0.085859,0.956863,0.103448,0.132525,0.711611,0.457471,0.017094,0.756477,0,48
0.091803,0.35694,0,0.424777,0.82604,0.011494,0,0.459459,0.558824,0,0,1,0.545455,0.434978,0.553488,0.561447,0.366477,0.713586,0.037879,0.827451,0.103448,0.119099,0.711611,0.457471,0.042735,0.756477,0.636377,48
0.029508,0.194704,0.383718,0.454504,0.248402,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.545455,0.511211,0.553488,0.31548,0.494318,0.785802,0.161616,0.388235,0.103448,0.045041,0.711611,0.457471,0.17094,0.756477,0.186917,48
0.078689,0.201073,0.429293,0.438694,0.219739,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.528926,0.524664,0.553488,0.2835,0.517045,0.681763,0.174242,0.709804,0.137931,0.121698,0.711611,0.457471,0.15812,0.756477,0.298739,48
0.019672,0.286876,0.306242,0.455197,0.295065,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.528926,0.421525,0.553488,0.587271,0.573864,0.847001,0.030303,0.388235,0.206897,0.042443,0.711611,0.457471,0.196581,0.756477,0.21311,48
0.085246,0.104083,0.444435,0.309659,0.267634,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.578512,0.538117,0.553488,0.311973,0.684659,0.725826,0.189394,0.529412,0.206897,0.102209,0.711611,0.457471,0.106838,0.756477,0.12371,48
0.636066,0.15622,0.667064,0.464775,0.180765,0.011494,0,0.459459,0.558824,0,0,1,0.652893,0.506726,0.553488,0.212046,0.184659,0.556916,0.651515,0.380392,0.103448,0.386748,0.711611,0.457471,0.08547,0.756477,0.27852,48
0.068852,0.200558,0.367023,0.37506,0.204442,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.53719,0.560538,0.553488,0.394504,0.227273,0.72093,0.222222,0.466667,0.241379,0.045907,0.711611,0.457471,0.196581,0.756477,0.153244,48
0.144262,0.217425,0,0.679211,0.23062,0.011494,0,0.459459,0.558824,0,0,1,0.603306,0.497758,0.553488,0.456989,0.28125,0.69645,0.073232,0.74902,0.172414,0.155912,0.711611,0.457471,0.136752,0.756477,0.19382,48
0.757377,0.271669,0,0.484949,0.314351,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.512397,0.461883,0.553488,0.361049,0.252841,0.773562,0.156566,0.443137,0.137931,0.61845,0.711611,0.457471,0.089744,0.756477,0,48
0.17377,0.103155,0.440473,0.429658,0.251986,0.011494,0,0.459459,0.558824,0,0,1,0.603306,0.573991,0.553488,0.287172,0.590909,0.711138,0.434343,0.196078,0.172414,0.157644,0.711611,0.457471,0.217949,0.756477,0.122608,48
0.003279,0.229737,0.250464,0.48572,0.25075,0.011494,0,0.459459,0.558824,0,0,1,0.628099,0.556054,0.553488,0.375828,0.397727,0.367197,0.858586,0.560784,0.931034,0.003898,0.711611,0.457471,0.290598,0.756477,0.095862,48
0.003279,0.118403,0.202234,0.455595,0.173541,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.528926,0.55157,0.553488,0.521265,0.730114,0.730722,0.088384,0.647059,0.241379,0.002599,0.711611,0.457471,0.192308,0.756477,0.126658,48
0.131148,0.18488,0,0.330026,0.071309,0.011494,0,0.459459,0.558824,0,0,1,0.454545,0.493274,0.553488,0.280144,0.275568,0.548348,0.318182,0.913725,0.172414,0.249459,0.711611,0.457471,0.059829,0.756477,0.109873,48
0.016393,0.13441,0.313054,0.421699,0.202657,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.404959,0.578475,0.553488,0.591666,0.323864,0.640147,0.262626,0.67451,0.310345,0.017757,0.711611,0.457471,0.15812,0.756477,0.17428,48
0.236066,0.144616,0.308756,0.43025,0.306784,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.595041,0.367713,0.553488,0.269715,0.474432,0.74541,0.328283,0.211765,0.206897,0.275444,0.711611,0.457471,0.089744,0.756477,0.128915,48
0.222951,0.057035,0,0.407249,0.329981,0.011494,0,0.459459,0.558824,0,0,1,0.46281,0.430493,0.553488,0.417229,0.522727,0.73317,0.085859,0.639216,0.344828,0.197055,0.711611,0.457471,0.119658,0.756477,0.101686,48
0.632787,0.504537,0,0.385987,0.222402,0.011494,0,0.459459,0.558824,0,0,1,0.570248,0.452915,0.553488,0.331537,0.414773,0.73317,0.247475,0.443137,0.103448,0.399307,0.711611,0.457471,0.15812,0.756477,0.128503,48
0.190164,0.268237,0.202125,0.35677,0.20692,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.479339,0.493274,0.553488,0.439321,0.65625,0.652387,0.30303,0.6,0.137931,0.157644,0.711611,0.457471,0.136752,0.756477,0.056263,48
0.354098,0.31608,0.674834,0.313459,0.386059,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.586777,0.506726,0.553488,0.302974,0.380682,0.549572,0.467172,0.682353,0.068966,0.268081,0.711611,0.457471,0.08547,0.756477,0.093922,48
0.068852,0.113778,0.19875,0.615462,0.253334,0.011494,0,0.459459,0.558824,0,0,1,0.53719,0.632287,0.553488,0.316654,0.289773,0.531212,0.363636,0.85098,0.517241,0.044175,0.711611,0.457471,0.132479,0.756477,0.17519,48
0.301639,0.267361,0,0.583318,0.343742,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.487603,0.547085,0.553488,0.262882,0.443182,0.488372,0.532828,0.768627,0.206897,0.210481,0.711611,0.457471,0.115385,0.756477,0.15889,48
0.255738,0.110846,0,0.461694,0.213769,0.011494,0,0.459459,0.558824,0,0,1,0.727273,0.538117,0.553488,0.185529,0.508523,0.678091,0.532828,0.121569,0.137931,0.167172,0.711611,0.457471,0.17094,0.756477,0,48
0.321311,0.286401,0,0.369234,0.220932,0.011494,0,0.459459,0.558824,0,0,1,0.644628,0.506726,0.553488,0.332711,0.301136,0.598531,0.252525,0.862745,0.137931,0.247726,0.711611,0.457471,0.141026,0.756477,0.085103,48
0.2,0.473771,0,0.281906,0.365471,0.011494,0,0.459459,0.558824,0,0,1,0.553719,0.403587,0.553488,0.243363,0.298295,0.78825,0.042929,0.6,0.034483,0.530966,0.711611,0.457471,0.089744,0.756477,0,48
0.114754,0.240726,0,0.358095,0.162486,0.011494,0,0.459459,0.558824,0,0,1,0.561983,0.430493,0.553488,0.338159,0.306818,0.877601,0.022727,0.301961,0.103448,0.135123,0.711611,0.457471,0.089744,0.756477,0.321887,48
0.003279,0.12873,0.219873,0.388096,0.250466,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.396694,0.345291,0.553488,0.701586,0.485795,0.687882,0.116162,0.713725,0.62069,0.003465,0.711611,0.457471,0.183761,0.756477,0.198908,48
0,0.272107,0,0.593672,0.24489,0.011494,0,0.459459,0.558824,0,0,1,0.77686,0.511211,0.553488,0.267081,0.542614,0.638923,0.570707,0.215686,0.068966,0.000433,0.711611,0.457471,0.119658,0.756477,0,48
0.554098,0.923631,0,0.549584,0.712497,0.011494,0,0.459459,0.558824,0,0,1,0.661157,0.430493,0.553488,0.231294,0.508523,0.755202,0.093434,0.596078,0.068966,0.308359,0.711611,0.457471,0.025641,0.756477,0,48
0.160656,0.264118,0.241669,0.392893,0.269232,0.011494,0,0.459459,0.558824,0,0,1,0.46281,0.547085,0.553488,0.259692,0.346591,0.591187,0.409091,0.615686,0.275862,0.181897,0.711611,0.457471,0.119658,0.756477,0.134539,48
0.140984,0.169257,0.309742,0.4604,0.158545,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.504132,0.547085,0.553488,0.324284,0.125,0.520196,0.383838,0.870588,0.275862,0.152447,0.711611,0.457471,0.089744,0.756477,0.086218,48
0.763934,0.257579,0,0,0.132466,0.011494,0,0.459459,0.558824,0,0,1,0.603306,0.515695,0.553488,0.245937,0.159091,0.678091,0.522727,0.156863,0.206897,0.526202,0.711611,0.457471,0.188034,0.756477,0,48
0,0.20032,0.183294,0.53638,0.204199,0.011494,0,0.459459,0.558824,0,0,1,0.512397,0.538117,0.553488,0.442241,0.09375,0.807834,0.224747,0.196078,0.344828,0,0.711611,0.457471,0.235043,0.756477,0.178572,48
0.396721,0.345348,0,0.616473,0.449558,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.471074,0.547085,0.553488,0.330785,0.485795,0.747858,0.063131,0.647059,0.206897,0.383283,0.711611,0.457471,0.149573,0.756477,0.076964,48
0.272131,0.205037,0,0.335507,0.158168,0.011494,0,0.459459,0.558824,0,0,1,0.570248,0.493274,0.553488,0.357197,0.079545,0.697674,0.444444,0.235294,0.137931,0.319619,0.711611,0.457471,0.089744,0.756477,0.182777,48
0.006557,0.108653,0.278371,0.41377,0.238876,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.471074,0.457399,0.553488,0.631607,0.426136,0.828641,0.063131,0.388235,0.206897,0.015591,0.711611,0.457471,0.192308,0.756477,0.1356,48
0.337705,0.177836,0.325442,0.241868,0.205777,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.61157,0.573991,0.553488,0.267096,0.590909,0.682987,0.300505,0.447059,0.206897,0.253356,0.711611,0.457471,0.209402,0.756477,0.045294,48
0,0.210391,0,0.312971,0.324595,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.504132,0.466368,0.553488,0.331853,0.505682,0.847001,0.073232,0.32549,0.172414,0,0.711611,0.457471,0.183761,0.756477,0.18755,48
0.003279,0.062801,0.268162,0.473332,0.205893,0.011494,0,0.459459,0.558824,0,0,1,0.413223,0.394619,0.553488,0.572463,0.318182,0.75765,0.058081,0.588235,0.482759,0.006496,0.711611,0.457471,0.128205,0.756477,0.167949,48
0.593443,0.373096,0,0.310802,0.259028,0.011494,0,0.459459,0.558824,0,0,1,0.652893,0.515695,0.553488,0.271445,0.420455,0.510404,0.550505,0.678431,0.137931,0.215245,0.711611,0.457471,0.076923,0.756477,0,48
0,0.111739,0.204484,0.43692,0.350944,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.371901,0.44843,0.553488,0.910802,0.34375,0.686659,0.156566,0.639216,0.827586,0,0.711611,0.457471,0.111111,0.756477,0.313055,48
0.268852,0.194906,0.312095,0.289935,0.178543,0.011494,0,0.459459,0.558824,0,0,1,0.636364,0.497758,0.553488,0.352005,0.420455,0.625459,0.449495,0.462745,0.137931,0.177133,0.711611,0.457471,0.089744,0.756477,0.086873,48
0.27541,0.34899,0,0.138439,0.224345,0.011494,0,0.459459,0.558824,0,0,1,0.677686,0.434978,0.553488,0.214619,0.463068,0.837209,0.25,0.105882,0.068966,0.317887,0.711611,0.457471,0.102564,0.756477,0,48
0.354098,0.135912,0,0,0.104844,0.011494,0,0.459459,0.558824,0,0,1,0.710744,0.502242,0.553488,0.167409,0.295455,0.605875,0.666667,0.203922,0.068966,0.461239,0.711611,0.457471,0.059829,0.756477,0,48
0.118033,0.095232,0,0.084998,0.055097,0.068966,0.085714,0.513514,0.558824,0,0.266667,1,0.561983,0.461883,0.553488,0.322418,0.190341,0.74541,0.295455,0.298039,0.206897,0.104374,0.711611,0.457471,0.106838,0.756477,0,48
0.413115,1,0,0.833036,0.462846,0.011494,0,0.459459,0.558824,0,0,1,0.520661,0.430493,0.553488,0.249172,0.392045,0.652387,0.075758,0.988235,0.034483,0.49372,0.711611,0.457471,0.128205,0.756477,0,48
0.180328,0.378819,0,0.676221,0.292224,0.011494,0,0.459459,0.558824,0,0,1,0.53719,0.41704,0.553488,0.36287,0.170455,0.872705,0.015152,0.364706,0,0.34647,0.711611,0.457471,0.004274,0.756477,0,48
0.35082,0.268476,0,0.133125,0.189846,0.011494,0,0.459459,0.558824,0,0,1,0.578512,0.556054,0.553488,0.240368,0.948864,0.583843,0.44697,0.615686,0.068966,0.219142,0.711611,0.457471,0.102564,0.756477,0,48
